"geoid","neighborhood","parks_mindist_topcode","parks_aland_1mi","library_mindist_topcode","grocery_mindist_topcode","n_grocery_0.5mi","walk_duration","walk_distance","walk_status","transit_duration","transit_distance","transit_status","NAME","variable","median_rent_est","median_rent_moe","tract_aland_for_landuse","singlefamily_aland","multifamily_aland","tract_pct_singlefamily","tract_pct_multifamily","walk_distance_bool","transit_duration_bool","median_rent_bool","parks_aland_1mi_scale","library_mindist_scale","n_grocery_0.5mi_scale","median_rent_bool_score","walk_distance_bool_score","transit_duration_bool_score","parks_aland_1mi_scale_score","library_mindist_scale_score","n_grocery_0.5mi_scale_score","tract_pct_singlefamily_score","tract_pct_multifamily_score","overall_score","avg_nhood_score","avg_nhood_rank"
"17031650100","West Lawn",0.564122164148441,0.122128255088879,0.394122146189993,0.315657177378631,4,202.466666666667,9.94380350757576,"OK",57.9833333333333,12.4280456136364,"OK","Census Tract 6501, Cook County, Illinois","DP04_0134",886,81,7252982.84931779,3485875.1212529,467727.051267495,0.480612624305431,0.0644875440883594,0,0,1,0.127535773726482,0.1158574452291,0.363636363636364,0.25,0,0,0.0127535773726482,0.01158574452291,0.0363636363636364,0.0240306312152715,0.00644875440883594,0.341182343883302,0.321925877996461,41
"17031221400","Logan Square",0.286419915604234,0.128039033085397,0.541469797388734,0.181387395316912,4,96.7166666666667,4.65593449242424,"OK",29.3333333333333,5.18534276515151,"OK","Census Tract 2214, Cook County, Illinois","DP04_0134",1588,178,3824190.95160621,492335.724495731,885295.197683507,0.128742453168805,0.231498690543073,0,1,0,0.133708265461198,0.0843296988788471,0.363636363636364,0,0,0.15,0.0133708265461198,0.00843296988788471,0.0363636363636364,0.00643712265844025,0.0231498690543073,0.237754424510388,0.291951533669141,55
"17031222500","Logan Square",0.122656695443917,0.313839348373353,0.479387021214265,0.116515553703609,4,98.9833333333333,4.76715993939394,"OK",35.9333333333333,5.60228284848485,"OK","Census Tract 2225, Cook County, Illinois","DP04_0134",1429,227,1731181.5860666,196473.554193614,500559.852280318,0.113491014330865,0.28914347074222,0,1,0,0.327735331119584,0.0952507743120007,0.363636363636364,0,0,0.15,0.0327735331119584,0.00952507743120007,0.0363636363636364,0.00567455071654324,0.028914347074222,0.26325114469756,0.291951533669141,55
"17031390100","Kenwood",0.0174099047709763,0.363279163018796,0.577410724329028,0.247490871673302,2,121.2,6.13417660606061,"OK",30.4666666666667,6.18885727272727,"OK","Census Tract 3901, Cook County, Illinois","DP04_0134",942,200,5098052.78906572,526468.523502124,594810.669192462,0.103268550814399,0.116674089854112,0,1,1,0.379364211014017,0.0790805972972587,0.181818181818182,0.25,0,0.15,0.0379364211014017,0.00790805972972587,0.0181818181818182,0.00516342754071997,0.0116674089854112,0.480857135539077,0.434106888394268,11
"17031070103","Lincoln Park",0.180774012742602,0.666755415283652,0.802646107657635,0.0980647715205015,4,64.3666666666667,3.15967261363636,"OK",22.7833333333333,4.20109076515152,"OK","Census Tract 701.03, Cook County, Illinois","DP04_0134",1379,68,748629.255886942,98071.2033422092,341484.725304562,0.131001029643196,0.456146647515112,0,1,0,0.696277595324999,0.0568893121515755,0.363636363636364,0,0,0.15,0.0696277595324999,0.00568893121515755,0.0363636363636364,0.00655005148215981,0.0456146647515112,0.313845043344965,0.252783979481954,68
"17031010702","Rogers Park",0.338349484425701,0.26733486121832,0.154161943052454,0.0710939962145933,5,187.8,9.18759474242424,"OK",52.4666666666667,10.4551920151515,"OK","Census Tract 107.02, Cook County, Illinois","DP04_0134",1169,106,3833483.61955312,287905.232991724,1260842.36320537,0.0751027685427507,0.328902504441209,0,0,1,0.279171747313738,0.296194923738381,0.454545454545455,0.25,0,0,0.0279171747313738,0.0296194923738381,0.0454545454545455,0.00375513842713754,0.0328902504441209,0.389636601431016,0.340171524575214,36
"17031060500","Wrigleyville",0.178220626577908,0.17688656473048,0.503405793753521,0.376697334054742,2,104.45,5.12941935606061,"OK",42.7166666666667,6.18637178787879,"OK","Census Tract 605, Cook County, Illinois","DP04_0134",NA,NA,2455341.46059501,188913.708754634,437080.73034169,0.0769398927955438,0.178012198040989,0,1,NA,0.184718637618328,0.090706117276313,0.181818181818182,NA,0,0.15,0.0184718637618328,0.0090706117276313,0.0181818181818182,0.00384699463977719,0.0178012198040989,NA,0.22454256606859,81
"17031030702","Edgewater",0.0314974442526076,0.32301161845969,0.704797463468029,0.244712270197025,6,142.816666666667,6.99974670454545,"OK",31.4833333333333,7.10972940909091,"OK","Census Tract 307.02, Cook County, Illinois","DP04_0134",1455,188,179251.986962378,0,146482.174412578,0,0.817185777936858,0,1,0,0.337313725254814,0.0647873855009321,0.545454545454545,0,0,0.15,0.0337313725254814,0.00647873855009321,0.0545454545454545,0,0.0817185777936858,0.326474143414715,0.449288040831697,5
"17031071200","Lincoln Park",0.00366102764908714,0.560413712710654,0.658132665667662,0.38884607431129,3,62.0166666666667,3.01799997727273,"OK",30.9833333333333,4.49251386363636,"OK","Census Tract 712, Cook County, Illinois","DP04_0134",1820,209,3497421.38940221,428576.225858796,550380.214566794,0.122540631551421,0.157367429682491,0,1,0,0.585227361231597,0.0693811253380945,0.272727272727273,0,0,0.15,0.0585227361231597,0.00693811253380945,0.0272727272727273,0.00612703157757106,0.0157367429682491,0.264597350475517,0.252783979481954,68
"17031031000","Uptown",0.296627425467077,0.0526510736180607,0.526778380034142,0.458700087659513,1,137.216666666667,6.73690668181818,"OK",53.7833333333333,8.73710061363636,"OK","Census Tract 310, Cook County, Illinois","DP04_0134",1255,143,4582499.51171607,822338.653923304,1419656.14286198,0.179451989426476,0.30979951863221,0,0,0,0.0549823249871424,0.0866815850772441,0.0909090909090909,0,0,0,0.00549823249871424,0.00866815850772442,0.00909090909090909,0.00897259947132381,0.030979951863221,0.0632098514318926,0.414330389172889,19
"17031410500","Hyde Park",0.0744529573716575,0.688618545308389,0.919250360785185,0.443203128913937,1,138.55,6.90281279545455,"OK",46.2833333333333,9.20250765151515,"OK","Census Tract 4105, Cook County, Illinois","DP04_0134",1308,77,2779803.15326971,389904.904140966,796801.24347658,0.140263494442887,0.286639448746345,0,0,0,0.719108767372437,0.0496730672227094,0.0909090909090909,0,0,0,0.0719108767372437,0.00496730672227094,0.00909090909090909,0.00701317472214435,0.0286639448746345,0.121646212147202,0.327495969098372,40
"17031810200","West Ridge",0.400283944886351,0.078589640966121,1.21915469266579,0.273348506094555,2,211.85,10.3967831212121,"OK",59.05,12.2422556212121,"OK","Census Tract 8102, Cook County, Illinois","DP04_0134",1307,146,9494400.61488104,1445753.44671557,2608579.45319406,0.15227432519011,0.27474925053252,0,0,0,0.0820693840275248,0.0374538073309945,0.181818181818182,0,0,0,0.00820693840275248,0.00374538073309945,0.0181818181818182,0.00761371625950549,0.027474925053252,0.0652227786304276,0.230468446791302,78
"17031282700","Little Italy, UIC",0.177998740123098,0.190743754260783,0.828720547762719,0.387770694451333,1,84.0166666666667,3.95937736363636,"OK",32.6666666666667,4.39247309848485,"OK","Census Tract 2827, Cook County, Illinois","DP04_0134",1701,73,4724141.44856071,442788.052105996,819241.233138698,0.0937287879559363,0.173415898329694,0,1,0,0.199189387136001,0.055099375886184,0.0909090909090909,0,0,0.15,0.0199189387136001,0.0055099375886184,0.00909090909090909,0.00468643939779681,0.0173415898329694,0.206547814623894,0.290306385514757,57
"17031842600","New City",0.371598297398283,0.0493538155987236,0.472867753354782,0.343413959071763,1,122.9,6.03848543939394,"OK",55.25,7.04262131818182,"OK","Census Tract 8426, Cook County, Illinois","DP04_0134",957,97,39574435.2056063,1998344.91508188,1450891.5022345,0.050495854323621,0.0366623426132676,0,0,1,0.0515390730356102,0.0965639645372966,0.0909090909090909,0.25,0,0,0.00515390730356102,0.00965639645372966,0.00909090909090909,0.00252479271618105,0.00366623426132676,0.280092239825708,0.356254913586274,33
"17031210800","Avondale",0.144649489550322,0.0653214487311747,0.787056260198671,0.202041327545557,2,119.7,5.76321799242424,"OK",39.2,6.10062256060606,"OK","Census Tract 2108, Cook County, Illinois","DP04_0134",1162,90,1713137.92294669,231786.795979639,336375.479385037,0.135299553453906,0.196350495123272,0,1,1,0.0682137110597574,0.0580161638689668,0.181818181818182,0.25,0,0.15,0.00682137110597574,0.00580161638689668,0.0181818181818182,0.0067649776726953,0.0196350495123272,0.457204832859713,0.371514458581846,30
"17031150501","Portage Park",0.0434216602918448,0.0688788334105721,0.798908045927058,0.340233252127863,1,212.866666666667,10.3887052954545,"OK",58.1666666666667,11.4717553181818,"OK","Census Tract 1505.01, Cook County, Illinois","DP04_0134",1193,143,7455094.19574896,3815699.12297991,863743.546902594,0.511824401247096,0.115859508172964,0,0,1,0.0719286073972143,0.0571554951769147,0.0909090909090909,0.25,0,0,0.00719286073972143,0.00571554951769147,0.00909090909090909,0.0255912200623548,0.0115859508172964,0.309176490227973,0.302977472433446,47
"17031491300","Roseland",0.501551316647502,0.0833196579783279,0.626345945603797,0.431700836348131,1,286.466666666667,14.1069906287879,"OK",63.7,14.9725607272727,"OK","Census Tract 4913, Cook County, Illinois","DP04_0134",1333,244,6956621.65081221,2300847.26382319,866314.630819416,0.330742043956718,0.124530939629047,0,0,0,0.0870088337801821,0.0729021801550326,0.0909090909090909,0,0,0,0.00870088337801821,0.00729021801550326,0.00909090909090909,0.0165371021978359,0.0124530939629047,0.0540722066451712,0.244229037917436,71
"17031282800","Little Italy, UIC",0.169872373241913,0.148822622270687,0.801762541455812,0.582074339423489,0,80.7,3.81024827272727,"OK",33.5166666666667,4.4173279469697,"OK","Census Tract 2828, Cook County, Illinois","DP04_0134",1446,114,1772183.561463,236160.19917601,560761.242972097,0.133259445754621,0.316423905043544,0,1,0,0.155412097433827,0.0569520058680602,0,0,0,0.15,0.0155412097433827,0.00569520058680602,0,0.00666297228773106,0.0316423905043544,0.209541773122274,0.290306385514757,57
"17031841200","Lower West Side",0.382580258726744,0.213204483862099,1.15266542590777,0.277881847440655,4,99.1,4.76281034090909,"OK",29.5833333333333,5.63645826515152,"OK","Census Tract 8412, Cook County, Illinois","DP04_0134",995,84,6741770.20449829,545450.732280355,1482874.24218824,0.0809061590257728,0.2199532462852,0,1,1,0.222644618901005,0.0396142574761639,0.363636363636364,0.25,0,0.15,0.0222644618901005,0.00396142574761639,0.0363636363636364,0.00404530795128864,0.02199532462852,0.488630156581162,0.428896666318064,16
"17031842100","Humboldt Park",0.252182223629638,0.0478972908839264,0.745553323404738,0.530764828482174,0,123.283333333333,5.97075597727273,"OK",55.55,6.12050643939394,"OK","Census Tract 8421, Cook County, Illinois","DP04_0134",1014,168,21888991.9199033,2718872.14978084,1847976.67644696,0.124211848573465,0.0844249330078387,0,0,1,0.0500180572287584,0.0612457667779637,0,0.25,0,0,0.00500180572287584,0.00612457667779637,0,0.00621059242867327,0.00844249330078387,0.275779468130129,0.378846497764744,28
"17031810702","Montclare",0.832437539945185,0.00541802018792196,0.978351976213803,0.901282052317685,0,220.266666666667,10.7279739772727,"OK",55.8833333333333,12.1459430833333,"OK","Census Tract 8107.02, Cook County, Illinois","DP04_0134",1088,128,7259934.93769932,1810720.76988699,1474261.84868524,0.249412809539696,0.203068190188552,0,0,1,0.00565791590348573,0.0466723490890191,0,0.25,0,0,0.000565791590348573,0.00466723490890191,0,0.0124706404769848,0.0203068190188553,0.288010485995091,0.309657492479639,45
"17031251300","Austin",0.430572509557142,0.045957061747411,0.680569061306622,0.349249850482565,1,163,7.92434706818182,"OK",47.0666666666667,8.53577634090909,"OK","Census Tract 2513, Cook County, Illinois","DP04_0134",1026,102,7034107.16634429,1782362.72971817,2051630.6137804,0.253388623114266,0.291668944652525,0,0,1,0.0479919198377666,0.0670938300928873,0.0909090909090909,0.25,0,0,0.00479919198377666,0.00670938300928873,0.00909090909090909,0.0126694311557133,0.0291668944652525,0.31243580970494,0.368089115064338,31
"17031340300","Armour Square",0.267566630609146,0.138226715915285,0.80699589041183,0.213962382651904,2,75.2,3.65925506818182,"OK",39.3,3.75867446212121,"OK","Census Tract 3403, Cook County, Illinois","DP04_0134",649,395,2285694.47022069,303183.821815688,589032.805695103,0.132644071972758,0.257704086600092,0,1,1,0.144347032151546,0.0565826734786467,0.181818181818182,0.25,0,0.15,0.0144347032151546,0.00565826734786467,0.0181818181818182,0.00663220359863792,0.0257704086600092,0.470677401003485,0.448030065721521,6
"17031430400","South Shore",0.237341141869099,0.111210227890913,0.527794156976795,0.210081304601983,2,197.55,9.83195668939394,"OK",41.7,9.56787392424243,"OK","Census Tract 4304, Cook County, Illinois","DP04_0134",1010,84,5879623.61231691,1005428.91334336,1431051.9676438,0.171002257905955,0.243391764848003,0,1,1,0.116134324936061,0.0865147602757374,0.181818181818182,0.25,0,0.15,0.0116134324936061,0.00865147602757374,0.0181818181818182,0.00855011289529774,0.0243391764848003,0.471336016083096,0.449738192413366,4
"17031081900","River North",0.0830178730322124,0.0537776616678836,0.480781868537027,0.2170477133285,3,32.9166666666667,1.55467077272727,"OK",21.3333333333333,1.77712166666667,"OK","Census Tract 819, Cook County, Illinois","DP04_0134",2472,1133,1475249.11662531,749098.385370771,94496.1012171341,0.507777552230883,0.0640543350626081,1,1,0,0.0561587953993382,0.0949744321780007,0.272727272727273,0,0.15,0.15,0.00561587953993382,0.00949744321780007,0.0272727272727273,0.0253888776115441,0.00640543350626081,0.374180361148266,0.375988890659578,29
"17031300600","Little Village",0.130089555993408,0.0321036120630242,0.555144703210427,0.1379212285774,7,129.516666666667,6.18575041666667,"OK",39.8333333333333,7.45086220454545,"OK","Census Tract 3006, Cook County, Illinois","DP04_0134",980,86,3531495.99986911,789956.225332583,900486.955235331,0.223688834805947,0.254987392104849,0,1,1,0.0335250757565721,0.0822524014040249,0.636363636363636,0.25,0,0.15,0.00335250757565721,0.00822524014040249,0.0636363636363636,0.0111844417402973,0.0254987392104849,0.511897292303206,0.440913210827454,7
"17031310800","Lower West Side",0.13149609912523,0.085066243667444,0.399239053692844,0.118659995773148,6,83.85,3.99293140909091,"OK",24.7166666666667,4.53911670454545,"OK","Census Tract 3108, Cook County, Illinois","DP04_0134",975,190,3577223.08909446,226562.459645259,1219793.51989637,0.0633347303208342,0.340988942963897,0,1,1,0.0888327537000967,0.1143725408209,0.545454545454545,0.25,0,0.15,0.00888327537000967,0.01143725408209,0.0545454545454545,0.00316673651604171,0.0340988942963897,0.512131614809986,0.428896666318064,16
"17031130300","North Park",0.142068241860395,0.319558407765266,0.757832746184611,0.787231622822751,0,188.116666666667,9.21182821969697,"OK",60.2333333333333,9.9158418030303,"OK","Census Tract 1303, Cook County, Illinois","DP04_0134",1268,116,7750669.851722,2402960.97717338,1481342.61267503,0.310032684031755,0.191124462919281,0,0,0,0.333707615453005,0.0602533807039514,0,0,0,0,0.0333707615453005,0.00602533807039514,0,0.0155016342015878,0.0191124462919281,0.0740101801092114,0.25423892909217,65
"17031070700","Lincoln Park",0.222172007370662,0.046005867612342,0.788544119759855,0.0407404904932614,3,90.1333333333333,4.35021985606061,"OK",42.25,5.39660897727273,"OK","Census Tract 707, Cook County, Illinois","DP04_0134",1793,468,7562791.95108569,1047797.30805801,1341790.39901658,0.138546361559978,0.177419980305548,0,1,0,0.0480428866983169,0.0579066964315051,0.272727272727273,0,0,0.15,0.00480428866983169,0.00579066964315051,0.0272727272727273,0.00692731807799891,0.0177419980305548,0.212537001694263,0.252783979481954,68
"17031050300","North Center",0.153366032327477,0.185519351941165,0.510232765323095,0.257624313465598,3,135.95,6.61698203787879,"OK",56.8333333333333,7.60123403787879,"OK","Census Tract 503, Cook County, Illinois","DP04_0134",1441,328,4363694.14871407,1106872.9778356,951007.300399041,0.253655031749138,0.217936287005654,0,0,0,0.193733661991922,0.0894924592638964,0.272727272727273,0,0,0,0.0193733661991922,0.00894924592638964,0.0272727272727273,0.0126827515874569,0.0217936287005654,0.0900717196863315,0.123602414084906,92
"17031030900","Andersonville",0.202336106195884,0.102703791647919,0.78399565168834,0.219578718579469,2,147.483333333333,7.23835325,"OK",48.3666666666667,7.87774422727273,"OK","Census Tract 309, Cook County, Illinois","DP04_0134",1582,176,4384523.61647207,595681.977805239,1467382.12001484,0.135860136678781,0.334673102113553,0,0,0,0.107251246019428,0.0582426507946172,0.181818181818182,0,0,0,0.0107251246019428,0.00582426507946172,0.0181818181818182,0.00679300683393907,0.0334673102113553,0.0749915249085171,0.179782660741048,89
"17031842000","Douglas",0.126028809093226,0.207551317862585,0.46001383784065,0.463824154504304,1,77.25,3.772966,"OK",24.9,4.32101540909091,"OK","Census Tract 8420, Cook County, Illinois","DP04_0134",1993,429,6223931.42679405,277660.027958017,358345.527138971,0.0446116785224672,0.0575754298314232,0,1,0,0.216741145546476,0.0992621986767271,0.0909090909090909,0,0,0.15,0.0216741145546476,0.00992621986767271,0.00909090909090909,0.00223058392612336,0.00575754298314232,0.198679370422495,0.428265408356942,17
"17031071300","Lincoln Park",0.123197589099034,0.68448283193417,0.891388434431076,0.23365253871912,2,58.0333333333333,2.83158861363636,"OK",26.9166666666667,4.30299564393939,"OK","Census Tract 713, Cook County, Illinois","DP04_0134",1587,244,3332004.80066955,838179.747806391,1021361.54071237,0.251554183726855,0.306530633001227,0,1,0,0.714789935463244,0.0512256870316315,0.181818181818182,0,0,0.15,0.0714789935463244,0.00512256870316315,0.0181818181818182,0.0125777091863427,0.0306530633001227,0.288014152917771,0.252783979481954,68
